id,history_id,disc,disc_error,detector_id
2742,2742,1.004,0.001,31
2743,2743,1.004,0.001,31
2744,2744,1.004,0.001,31
2745,2745,1.004,0.001,31
2746,2746,1.004,0.001,31
2747,2747,1.004,0.001,31
2748,2748,1.004,0.001,31
2749,2749,1.004,0.001,31
2750,2750,1.004,0.001,31
2751,2751,1.004,0.001,31
2752,2752,1.004,0.001,31
2753,2753,1.004,0.001,31
2754,2754,1.004,0.001,31
2755,2755,1.004,0.001,31
2756,2756,1.004,0.001,31
2757,2757,1.004,0.001,31
2758,2758,1.004,0.001,31
2759,2759,1.004,0.001,31
2760,2760,1.004,0.001,31
2761,2761,1.004,0.001,31
2762,2762,1.004,0.001,31
2763,2763,1.004,0.001,31
2764,2764,1.004,0.001,31
2765,2765,1.004,0.001,31
2766,2766,1.004,0.001,31
2767,2767,1.004,0.001,31
2768,2768,1.004,0.001,31
2769,2769,1.004,0.001,31
2770,2770,1.004,0.001,31
2771,2771,1.004,0.001,31
2772,2772,1.004,0.001,31
2773,2773,1.004,0.001,31
2774,2774,1.004,0.001,31
2775,2775,1.004,0.001,31
2776,2776,1.004,0.001,31
2777,2777,1.004,0.001,31
2778,2778,1.004,0.001,31
2779,2779,1.004,0.001,31
2780,2780,1.004,0.001,31
2781,2781,1.004,0.001,31
2782,2782,1.004,0.001,31
2783,2783,1.004,0.001,31
2784,2784,1.004,0.001,31
2785,2785,1.004,0.001,31
2786,2786,1.004,0.001,31
2787,2787,1.004,0.001,31
2788,2788,1.004,0.001,31
2789,2789,1.004,0.001,31
2790,2790,1.004,0.001,31
2791,2791,1.004,0.001,31
2792,2792,1.004,0.001,31
2793,2793,1.004,0.001,31
2794,2794,1.004,0.001,31
2795,2795,1.004,0.001,31
2796,2796,1.004,0.001,31
2797,2797,1.004,0.001,31
2798,2798,1.004,0.001,31
2799,2799,1.004,0.001,31
2800,2800,1.004,0.001,31
